DD/MM/YYYY HH:MM (UTC),Latitude (decimal degrees),Longitude (decimal degrees),Significant Wave Height (m),Peak Period (s)
14/12/2019 03:50 (UTC),-64.63226318359375,118.80891418457031,4.192683039779989,9.846153846153847
14/12/2019 04:50 (UTC),-64.63226318359375,118.80891418457031,3.591800800015572,11.130434782608695
14/12/2019 05:30 (UTC),-64.6393051147461,118.63545227050781,3.8589148767312564,10.24
14/12/2019 05:50 (UTC),-64.6393051147461,118.63545227050781,3.8696298205212134,11.130434782608695
14/12/2019 06:10 (UTC),-64.63786315917969,118.6203842163086,3.721251969515341,10.666666666666666
14/12/2019 06:30 (UTC),-64.63786315917969,118.6203842163086,3.7584786913358594,10.24
14/12/2019 06:50 (UTC),-64.63786315917969,118.6203842163086,3.644740742496701,10.24
14/12/2019 07:10 (UTC),-64.63786315917969,118.6203842163086,3.717830134267713,13.473684210526315
14/12/2019 07:30 (UTC),-64.63581848144531,118.5844955444336,3.5547037596391293,9.481481481481481
14/12/2019 07:50 (UTC),-64.63581848144531,118.5844955444336,3.2979728912903283,10.666666666666666
14/12/2019 08:10 (UTC),-64.63581848144531,118.5844955444336,3.098796796154827,10.24
14/12/2019 08:30 (UTC),-64.63581848144531,118.5844955444336,2.4735666453060037,10.24
14/12/2019 08:50 (UTC),-64.63581848144531,118.5844955444336,3.3767412742170393,10.24
14/12/2019 09:10 (UTC),-64.63581848144531,118.5844955444336,2.700640579354132,9.846153846153847
14/12/2019 09:30 (UTC),-64.63581848144531,118.5844955444336,3.2061643934229322,9.846153846153847
14/12/2019 09:50 (UTC),-64.63581848144531,118.5844955444336,2.822578443497696,9.846153846153847
14/12/2019 10:10 (UTC),-64.63934326171875,118.5233383178711,3.0933722973380866,10.24
14/12/2019 10:30 (UTC),-64.63934326171875,118.5233383178711,3.4230541013026925,9.846153846153847
14/12/2019 11:30 (UTC),-64.63934326171875,118.5233383178711,2.7497032662747447,9.846153846153847
14/12/2019 11:50 (UTC),-64.63934326171875,118.5233383178711,2.933987919876281,9.481481481481481
14/12/2019 12:10 (UTC),-64.63934326171875,118.5233383178711,2.6493680357458502,8.0
14/12/2019 12:30 (UTC),-64.63934326171875,118.5233383178711,2.6784473927872416,9.846153846153847
14/12/2019 12:50 (UTC),-64.63934326171875,118.5233383178711,2.2499943789826444,25.6
14/12/2019 13:10 (UTC),-64.63934326171875,118.5233383178711,2.365802419704772,9.142857142857142
14/12/2019 13:30 (UTC),-64.63934326171875,118.5233383178711,3.294334288874409,9.846153846153847
14/12/2019 13:50 (UTC),-64.63934326171875,118.5233383178711,2.6326324361227464,10.24
14/12/2019 14:10 (UTC),-64.63934326171875,118.5233383178711,2.66995851324304,9.481481481481481
14/12/2019 14:30 (UTC),-64.63934326171875,118.5233383178711,3.219412594088815,25.6
14/12/2019 14:50 (UTC),-64.63934326171875,118.5233383178711,2.9896167034118295,8.827586206896552
14/12/2019 15:10 (UTC),-64.63934326171875,118.5233383178711,2.3798695810139763,9.481481481481481
14/12/2019 15:50 (UTC),-64.63934326171875,118.5233383178711,3.214013774065411,9.846153846153847
14/12/2019 16:10 (UTC),-64.63934326171875,118.5233383178711,2.4651429717498177,9.142857142857142
14/12/2019 16:30 (UTC),-64.63934326171875,118.5233383178711,3.1885379509324956,25.6
14/12/2019 16:50 (UTC),-64.63934326171875,118.5233383178711,2.9667264463467973,9.481481481481481
14/12/2019 17:10 (UTC),-64.63934326171875,118.5233383178711,2.3660864217813735,8.533333333333333
14/12/2019 17:30 (UTC),-64.63934326171875,118.5233383178711,2.064377187003968,9.142857142857142
14/12/2019 17:50 (UTC),-64.63934326171875,118.5233383178711,2.434156969384212,25.6
14/12/2019 18:10 (UTC),-64.63934326171875,118.5233383178711,2.277418925791167,9.846153846153847
14/12/2019 18:30 (UTC),-64.63934326171875,118.5233383178711,2.23782174619842,10.24
14/12/2019 19:10 (UTC),-64.63934326171875,118.5233383178711,2.513135001656093,25.6
14/12/2019 19:50 (UTC),-64.63934326171875,118.5233383178711,2.387849275798354,10.24
15/12/2019 00:10 (UTC),-64.63934326171875,118.5233383178711,2.3462936162269323,25.6
15/12/2019 02:10 (UTC),-64.63934326171875,118.5233383178711,1.5748798860447621,25.6
15/12/2019 03:10 (UTC),-64.63934326171875,118.5233383178711,2.061420417232975,8.533333333333333
15/12/2019 04:10 (UTC),-64.6003189086914,118.26556396484375,1.9067846807473177,8.533333333333333
15/12/2019 05:10 (UTC),-64.5982437133789,118.25187683105469,1.7986333573594648,9.142857142857142
15/12/2019 06:10 (UTC),-64.59706115722656,118.2366714477539,1.6616177366486555,8.827586206896552
15/12/2019 07:10 (UTC),-64.59706115722656,118.2366714477539,1.8791638154100991,8.258064516129032
15/12/2019 08:10 (UTC),-64.59706115722656,118.2366714477539,1.6042933862870017,8.0
15/12/2019 09:10 (UTC),-64.59706115722656,118.2366714477539,1.736242977984144,9.142857142857142
